# CDD320098:  DirectHits:  106    Rescued Proteins:  80    Prots with Domain in 9.A.14:  186 (88.6% from a total of 210)
# CDD320331:  DirectHits:  105    Rescued Proteins:  81    Prots with Domain in 9.A.14:  186 (88.6% from a total of 210)
# CDD425413:  DirectHits:  109    Rescued Proteins:  70    Prots with Domain in 9.A.14:  179 (85.2% from a total of 210)
# CDD410626:  DirectHits:  115    Rescued Proteins:  70    Prots with Domain in 9.A.14:  185 (88.1% from a total of 210)
# CDD381741:  DirectHits:  109    Rescued Proteins:  90    Prots with Domain in 9.A.14:  199 (94.8% from a total of 210)
# CDD320211:  DirectHits:  104    Rescued Proteins:  81    Prots with Domain in 9.A.14:  185 (88.1% from a total of 210)
# CDD410628:  DirectHits:  127    Rescued Proteins:  74    Prots with Domain in 9.A.14:  201 (95.7% from a total of 210)
# CDD341318:  DirectHits:  104    Rescued Proteins:  94    Prots with Domain in 9.A.14:  198 (94.3% from a total of 210)
# CDD320224:  DirectHits:  102    Rescued Proteins:  97    Prots with Domain in 9.A.14:  199 (94.8% from a total of 210)
# CDD320124:  DirectHits:  104    Rescued Proteins:  95    Prots with Domain in 9.A.14:  199 (94.8% from a total of 210)
# CDD320110:  DirectHits:  104    Rescued Proteins:  95    Prots with Domain in 9.A.14:  199 (94.8% from a total of 210)
# CDD320117:  DirectHits:  104    Rescued Proteins:  92    Prots with Domain in 9.A.14:  196 (93.3% from a total of 210)
# CDD341320:  DirectHits:  102    Rescued Proteins:  97    Prots with Domain in 9.A.14:  199 (94.8% from a total of 210)
# CDD320216:  DirectHits:  102    Rescued Proteins:  95    Prots with Domain in 9.A.14:  197 (93.8% from a total of 210)
37	9.A.14.3.9-P35462:400	CDD410628|36-233:2.99e-10|DirectHit	CDD410626|32-387:8.23e-59|DirectHit	CDD381741|32-394:5.74e-28|DirectHit	CDD425413|46-383:1.01e-61|DirectHit	CDD320098|31-394:2.44e-95|DirectHit	CDD320331|30-230:3.69e-34|DirectHit	CDD320124|32-394:3.39e-34|DirectHit	CDD320211|32-246:6.19e-24|DirectHit	CDD341318|32-392:1.15e-19|DirectHit	CDD320110|33-394:1.03e-27|DirectHit	CDD320117|37-391:6.90e-18|DirectHit	CDD320224|44-394:3.04e-18|DirectHit	CDD341320|36-394:1.94e-13|DirectHit	CDD320216|33-392:8.03e-20|DirectHit
38	9.A.14.3.10-P14416:443	CDD410628|40-239:1.60e-14|DirectHit	CDD410626|37-430:1.05e-60|DirectHit	CDD381741|37-238:5.27e-30|DirectHit	CDD425413|51-426:3.18e-60|DirectHit	CDD320098|36-437:2.35e-89|DirectHit	CDD320331|37-233:1.20e-30|DirectHit	CDD320124|37-437:5.49e-32|DirectHit	CDD320211|39-221:3.41e-24|DirectHit	CDD341318|37-233:7.55e-21|DirectHit	CDD320110|39-220:1.76e-24|DirectHit	CDD320117|38-434:1.10e-16|DirectHit	CDD320224|39-238:2.61e-20|DirectHit	CDD341320|39-233:2.93e-17|DirectHit	CDD320216|40-212:3.53e-16|DirectHit
39	9.A.14.3.11-P08588:477	CDD410628|61-381:2.20e-35|DirectHit	CDD410626|61-378:6.77e-75|DirectHit	CDD381741|60-387:5.80e-30|DirectHit	CDD425413|75-377:1.91e-74|DirectHit	CDD320098|60-387:1.58e-105|DirectHit	CDD320331|63-387:3.07e-40|DirectHit	CDD320124|63-387:2.19e-46|DirectHit	CDD320211|61-386:1.59e-26|DirectHit	CDD341318|61-378:2.60e-20|DirectHit	CDD320110|63-387:1.62e-28|DirectHit	CDD320117|65-378:1.07e-25|DirectHit	CDD320224|63-387:9.62e-32|DirectHit	CDD341320|64-387:3.16e-19|DirectHit	CDD320216|61-385:2.23e-20|DirectHit
40	9.A.14.3.12-XP_019923792:382	CDD410628|37-307:1.18e-23|DirectHit	CDD410626|36-311:4.31e-60|DirectHit	CDD381741|32-318:5.29e-34|DirectHit	CDD425413|48-307:6.40e-60|DirectHit	CDD320098|33-318:1.11e-86|DirectHit	CDD320331|32-318:6.42e-33|DirectHit	CDD320124|32-318:2.71e-39|DirectHit	CDD320211|32-276:2.92e-22|DirectHit	CDD341318|32-315:2.12e-28|DirectHit	CDD320110|43-318:2.69e-28|DirectHit	CDD320117|37-315:5.29e-23|DirectHit	CDD320224|32-318:3.38e-17|DirectHit	CDD341320|32-318:6.04e-25|DirectHit	CDD320216|32-315:9.80e-27|DirectHit
41	9.A.14.3.13-Q75Q62:479	CDD410628|57-246:4.74e-16|DirectHit	CDD410626|58-464:2.95e-61|DirectHit	CDD381741|58-267:9.61e-33|DirectHit	CDD425413|71-460:8.06e-60|DirectHit	CDD320098|58-471:1.29e-101|DirectHit	CDD320331|55-268:1.17e-32|DirectHit	CDD320124|59-471:1.52e-34|DirectHit	CDD320211|59-270:2.88e-36|DirectHit	CDD341318|58-252:5.21e-17|DirectHit	CDD320110|58-270:5.50e-21|DirectHit	CDD320117|59-246:4.73e-20|DirectHit	CDD320224|55-263:1.03e-23|DirectHit	CDD341320|59-254:4.21e-15|DirectHit	CDD320216|60-237:1.06e-14|DirectHit
42	9.A.14.3.14-P08908:422	CDD410628|45-228:4.38e-18|DirectHit	CDD410626|40-404:5.36e-69|DirectHit	CDD381741|37-411:5.35e-37|DirectHit	CDD425413|53-400:1.85e-75|DirectHit	CDD320098|38-411:1.13e-100|DirectHit	CDD320331|37-411:1.35e-37|DirectHit	CDD320124|38-411:2.11e-42|DirectHit	CDD320211|41-254:9.06e-31|DirectHit	CDD341318|45-236:3.91e-18|DirectHit	CDD320110|45-255:1.90e-21|DirectHit	CDD320117|36-411:3.29e-28|DirectHit	CDD320224|37-411:3.89e-29|DirectHit	CDD341320|51-411:2.05e-17|DirectHit	CDD320216|37-408:6.36e-18|DirectHit
43	9.A.14.3.15-XP_013085881:540	CDD410628|200-335:1.02e-12|DirectHit	CDD410626|193-520:4.61e-38|DirectHit	CDD381741|193-332:9.01e-15|DirectHit	CDD425413|193-516:3.14e-36|DirectHit	CDD320098|193-527:6.63e-64|DirectHit	CDD320331|195-328:1.24e-10|DirectHit	CDD320124|213-527:5.00e-19|DirectHit	CDD320211|193-344:3.85e-16|DirectHit	CDD341318|213-328:9.03e-08|DirectHit	CDD320110|209-336:2.85e-07|DirectHit	CDD320117|190-524:4.70e-10|DirectHit	CDD320224|208-318:4.43e-08|DirectHit	CDD341320|133-527:8.1e-50|Rescued1	CDD320216|192-309:1.45e-05|DirectHit
44	9.A.14.3.16-P08913:465	CDD410628|51-253:4.24e-19|DirectHit	CDD410626|51-445:4.96e-63|DirectHit	CDD381741|50-249:7.48e-33|DirectHit	CDD425413|65-441:1.27e-58|DirectHit	CDD320098|50-452:4.57e-97|DirectHit	CDD320331|49-244:1.77e-31|DirectHit	CDD320124|50-452:1.02e-39|DirectHit	CDD320211|56-243:9.48e-24|DirectHit	CDD341318|47-241:8.73e-18|DirectHit	CDD320110|47-250:1.81e-21|DirectHit	CDD320117|52-243:1.72e-18|DirectHit	CDD320224|56-256:6.67e-20|DirectHit	CDD341320|50-249:2.51e-14|DirectHit	CDD320216|45-251:1.29e-13|DirectHit
45	9.A.14.3.17-P28223:471	CDD410628|80-384:2.19e-15|DirectHit	CDD410626|78-384:2.88e-59|DirectHit	CDD381741|75-391:2.88e-28|DirectHit	CDD425413|91-380:6.96e-73|DirectHit	CDD320098|76-391:3.73e-84|DirectHit	CDD320331|78-391:1.90e-31|DirectHit	CDD320124|82-391:6.62e-47|DirectHit	CDD320211|79-390:5.16e-22|DirectHit	CDD341318|83-388:1.89e-23|DirectHit	CDD320110|78-391:1.40e-35|DirectHit	CDD320117|82-384:1.78e-26|DirectHit	CDD320224|79-391:1.69e-25|DirectHit	CDD341320|84-391:2.35e-18|DirectHit	CDD320216|89-388:4.91e-17|DirectHit
46	9.A.14.3.18-Q13639:388	CDD410628|33-316:7.76e-21|DirectHit	CDD410626|22-316:1.08e-69|DirectHit	CDD381741|20-323:4.51e-37|DirectHit	CDD425413|36-312:1.29e-63|DirectHit	CDD320098|21-323:2.02e-103|DirectHit	CDD320331|20-323:1.49e-36|DirectHit	CDD320124|20-323:6.92e-54|DirectHit	CDD320211|20-322:2.79e-27|DirectHit	CDD341318|20-321:3.61e-22|DirectHit	CDD320110|21-323:3.32e-25|DirectHit	CDD320117|26-320:8.22e-25|DirectHit	CDD320224|20-323:2.73e-26|DirectHit	CDD341320|20-323:3.79e-23|DirectHit	CDD320216|20-321:4.11e-26|DirectHit
47	9.A.14.3.19-XP_052830503:463	CDD410628|107-319:9.04e-05|DirectHit	CDD410626|107-428:6.21e-39|DirectHit	CDD381741|106-435:8.86e-23|DirectHit	CDD425413|120-424:9.05e-26|DirectHit	CDD320098|106-432:4.08e-27|DirectHit	CDD320331|106-434:1.15e-25|DirectHit	CDD320124|114-434:1.14e-31|DirectHit	CDD320211|108-432:1.61e-14|DirectHit	CDD341318|104-300:1.37e-16|DirectHit	CDD320110|107-432:8.64e-21|DirectHit	CDD320117|110-435:1.39e-21|DirectHit	CDD320224|105-432:7.81e-16|DirectHit	CDD341320|104-435:1.92e-11|DirectHit	CDD320216|104-432:1.25e-09|DirectHit
48	9.A.14.3.20-Q7JQF1:645	CDD410628|29-182:1.52e-15|DirectHit	CDD410626|24-183:1.46e-47|DirectHit	CDD381741|25-159:3.11e-27|DirectHit	CDD425413|37-572:4.17e-48|DirectHit	CDD320098|22-583:3.20e-89|DirectHit	CDD320331|32-154:5.86e-28|DirectHit	CDD320124|21-157:3.98e-35|DirectHit	CDD320211|32-159:2.05e-23|DirectHit	CDD341318|29-154:5.45e-19|DirectHit	CDD320110|29-154:1.59e-18|DirectHit	CDD320117|21-157:5.99e-20|461-583:3.24e-10|DirectHit	CDD320224|32-157:3.34e-25|DirectHit	CDD341320|29-157:6.08e-16|DirectHit	CDD320216|25-182:1.29e-16|DirectHit
49	9.A.14.4.1-P30988:490	CDD410628|148-411:4.2e-32|Rescued1	CDD410626|195-381:0.0045|Rescued1	CDD381741|195-381:0.0042|Rescued1	CDD425413|195-381:0.0048|Rescued1	CDD320098|195-381:0.0042|Rescued1	CDD320331|195-381:0.0041|Rescued1	CDD320124|195-381:0.0042|Rescued1	CDD320211|195-381:0.0041|Rescued1	CDD341318|195-381:0.0045|Rescued1	CDD320110|195-381:0.0031|Rescued1	CDD320117|195-381:0.0045|Rescued1	CDD320224|195-381:0.0044|Rescued1	CDD341320|195-381:0.0042|Rescued1	CDD320216|195-381:0.0048|Rescued1
50	9.A.14.4.2-Q9W4Y2:669	CDD410628|245-502:7.86e-07|DirectHit	CDD410626|235-502:0.0093|Rescued2	CDD381741|235-506:1.2e-07|Rescued2	CDD425413|235-501:2.8e-07|Rescued2	CDD320098|235-506:0.0033|Rescued2	CDD320331|235-506:1.2e-07|Rescued2	CDD320124|235-506:1.1e-07|Rescued2	CDD320211|235-506:1.1e-07|Rescued2	CDD341318|235-506:1.1e-07|Rescued2	CDD320110|235-506:1.2e-07|Rescued2	CDD320117|243-506:1.4e-07|Rescued2	CDD320224|235-506:1.1e-07|Rescued2	CDD341320|235-506:1.2e-07|Rescued2	CDD320216|235-506:1.1e-07|Rescued2
51	9.A.14.4.3-P34998:444	CDD410628|173-396:3.05e-06|DirectHit	CDD410626|217-361:0.0063|Rescued1	CDD381741|217-361:0.0066|Rescued1	CDD425413|217-361:0.005|Rescued1	CDD320098|217-361:0.0064|Rescued1	CDD320331|217-361:0.0063|Rescued1	CDD320124|217-361:0.0067|Rescued1	CDD320211|217-361:0.0066|Rescued1	CDD341318|217-361:0.0067|Rescued1	CDD320110|217-361:0.0059|Rescued1	CDD320117|217-361:0.0058|Rescued1	CDD320224|217-361:0.0058|Rescued1	CDD341320|217-361:0.0043|Rescued1	CDD320216|217-361:0.0058|Rescued1
52	9.A.14.4.4-Q16983:441	CDD410628|133-390:2.50e-06|DirectHit	CDD410626|136-390:0.0027|Rescued1	CDD381741|136-390:0.0027|Rescued1	CDD425413|135-389:0.00023|Rescued2	CDD320098|133-390:0.0027|Rescued1	CDD320331|136-390:0.0028|Rescued1	CDD320124|136-390:0.0029|Rescued1	CDD320211|133-390:0.0027|Rescued1	CDD341318|136-390:0.0028|Rescued1	CDD320110|136-390:0.0026|Rescued1	CDD320117|141-390:0.0058|Rescued1	CDD320224|136-390:0.0029|Rescued1	CDD341320|136-390:0.0029|Rescued1	CDD320216|136-390:0.0029|Rescued1
53	9.A.14.4.5-P48546:466	CDD410628|162-396:1.29e-22|DirectHit	CDD410626|137-395:0.00051|Rescued1	CDD381741|145-333:0.00047|Rescued1	CDD425413|153-333:0.00088|Rescued1	CDD320098|137-333:0.00029|Rescued1	CDD320331|145-333:0.00055|Rescued1	CDD320124|145-395:0.0005|Rescued1	CDD320211|137-333:0.00054|Rescued1	CDD341318|145-395:0.00052|Rescued1	CDD320110|145-333:0.00056|Rescued1	CDD320117|145-395:0.00055|Rescued1	CDD320224|145-333:0.00051|Rescued1	CDD341320|145-333:0.00046|Rescued1	CDD320216|147-395:0.00071|Rescued1
54	9.A.14.4.6-P43220:463	CDD410628|144-406:5.81e-19|DirectHit	CDD410626|149-370:0.00037|Rescued1	CDD381741|148-370:0.0039|Rescued1	CDD425413|213-370:0.0032|Rescued1	CDD320098|158-370:0.00021|Rescued1	CDD320331|213-370:0.0038|Rescued1	CDD320124|213-370:0.004|Rescued1	CDD320211|158-370:0.0021|Rescued1	CDD341318|213-370:0.0041|Rescued1	CDD320110|213-370:0.0035|Rescued1	CDD320117|213-370:0.0046|Rescued1	CDD320224|213-370:0.0036|Rescued1	CDD341320|213-370:0.0036|Rescued1	CDD320216|213-370:0.0031|Rescued1
55	9.A.14.4.7-Q02643:423	CDD410628|131-380:4.21e-11|DirectHit	CDD410626|129-379:0.00085|Rescued1	CDD381741|128-384:0.00016|Rescued1	CDD425413|197-376:0.0059|Rescued1	CDD320098|128-384:0.00018|Rescued1	CDD320331|128-384:0.00016|Rescued1	CDD320124|128-384:0.00016|Rescued1	CDD320211|128-384:0.00016|Rescued1	CDD341318|139-384:0.00038|Rescued1	CDD320110|128-384:0.00016|Rescued1	CDD320117|139-384:0.00033|Rescued1	CDD320224|128-384:0.00019|Rescued1	CDD341320|129-384:0.00033|Rescued1	CDD320216|128-384:0.00016|Rescued1
56	9.A.14.4.8-P41586:468	CDD410628|156-404:3.04e-15|DirectHit	CDD410626|162-331:7.7e-05|Rescued1	CDD381741|147-408:0.009|Rescued2	CDD425413|147-403:0.0022|Rescued2	CDD320098|162-331:4.2e-05|Rescued1	CDD320331|147-408:0.0089|Rescued2	CDD320124|147-408:0.009|Rescued2	CDD320211|162-285:0.0051|Rescued1	CDD341318|147-410:0.0085|Rescued2	CDD320110|147-408:0.009|Rescued2	CDD320117|147-408:0.0084|Rescued2	CDD320224|147-408:0.009|Rescued2	CDD341320|147-410:0.0089|Rescued2	CDD320216|147-410:0.009|Rescued2
57	9.A.14.4.9-P32241:457	CDD410628|145-392:1.90e-19|DirectHit	CDD410626|153-324:0.0054|Rescued1	CDD381741|137-396:0.0019|Rescued2	CDD425413|137-391:0.0022|Rescued2	CDD320098|153-324:0.0032|Rescued1	CDD320331|137-396:0.003|Rescued2	CDD320124|137-396:0.0019|Rescued2	CDD320211|137-398:0.0026|Rescued2	CDD341318|137-398:0.0019|Rescued2	CDD320110|137-396:0.0019|Rescued2	CDD320117|137-396:0.0019|Rescued2	CDD320224|137-396:0.0019|Rescued2	CDD341320|137-398:0.0019|Rescued2	CDD320216|137-398:0.0019|Rescued2
58	9.A.14.4.10-P47872:440	CDD410628|144-392:1.89e-19|DirectHit	CDD410626|151-330:0.0052|Rescued1	CDD381741|139-396:0.0031|Rescued2	CDD425413|140-391:0.0013|Rescued2	CDD320098|151-326:0.0037|Rescued1	CDD320331|139-396:0.0031|Rescued2	CDD320124|139-396:0.0031|Rescued2	CDD320211|139-398:0.0043|Rescued2	CDD341318|139-398:0.0029|Rescued2	CDD320110|139-396:0.0031|Rescued2	CDD320117|140-396:0.0029|Rescued2	CDD320224|139-396:0.0031|Rescued2	CDD341320|139-398:0.003|Rescued2	CDD320216|139-398:0.0031|Rescued2
59	9.A.14.4.11-Q03431:593	CDD410628|190-463:3.84e-11|DirectHit	CDD410626|187-390:9.7e-05|Rescued1	CDD381741|182-467:0.0008|Rescued2	CDD425413|182-461:0.0086|Rescued2	CDD320098|187-390:5.3e-05|Rescued1	CDD320331|182-467:0.01|Rescued2	CDD320124|182-467:0.0008|Rescued2	CDD320211|187-310:0.0032|Rescued1	CDD341318|182-469:0.0008|Rescued2	CDD320110|182-467:0.0092|Rescued2	CDD320117|187-467:0.0008|Rescued2	CDD320224|182-467:0.0008|Rescued2	CDD341320|182-469:0.0015|Rescued2	CDD320216|182-469:0.006|Rescued2
60	9.A.14.4.12-Q16602:461	CDD410628|132-388:3.7e-32|Rescued1	CDD410626|132-387:0.0006|Rescued1	CDD381741|132-387:0.003|Rescued1	CDD425413|132-387:0.0025|Rescued1	CDD320098|132-387:0.00029|Rescued1	CDD320331|132-387:0.003|Rescued1	CDD320124|132-387:0.003|Rescued1	CDD320211|132-387:0.0031|Rescued1	CDD341318|132-387:0.0031|Rescued1	CDD320110|132-387:0.0031|Rescued1	CDD320117|132-387:0.0029|Rescued1	CDD320224|132-387:0.0029|Rescued1	CDD341320|132-387:0.003|Rescued1	CDD320216|132-387:0.003|Rescued1
61	9.A.14.4.13-P47871:477	CDD410628|168-404:1.56e-38|DirectHit	CDD410626|128-402:8.6e-05|Rescued1	CDD381741|128-402:0.0001|Rescued1	CDD425413|128-358:0.00016|Rescued1	CDD320098|128-402:0.00011|Rescued1	CDD320331|128-402:0.0001|Rescued1	CDD320124|128-402:0.0001|Rescued1	CDD320211|128-402:8.3e-05|Rescued1	CDD341318|128-402:9.6e-05|Rescued1	CDD320110|128-402:9.9e-05|Rescued1	CDD320117|128-408:0.0084|Rescued2	CDD320224|128-402:9.5e-05|Rescued1	CDD341320|128-402:9.5e-05|Rescued1	CDD320216|128-402:9.4e-05|Rescued1
62	9.A.14.5.1-P13773:392	CDD410628|13-261:3.90e-32|DirectHit	CDD410626|14-277:2.9e-09|Rescued1	CDD381741|14-277:1.5e-05|Rescued1	CDD425413|61-265:0.0014|Rescued1	CDD320098|14-276:1.4e-05|Rescued1	CDD320331|14-276:1.4e-05|Rescued1	CDD320124|14-277:1.4e-05|Rescued1	CDD320211|14-274:0.00039|Rescued1	CDD341318|14-272:6.1e-05|Rescued1	CDD320110|14-277:5.5e-05|Rescued1	CDD320117|15-272:0.00013|Rescued1	CDD320224|14-276:1.5e-05|Rescued1	CDD341320|14-276:1.5e-05|Rescued1	CDD320216|14-277:8.1e-05|Rescued1
63	9.A.14.5.2-O04714:326	CDD410628|26-273:8.4e-12|Rescued1	CDD410626|19-214:4.57e-04|DirectHit	CDD381741|17-273:0.0041|Rescued2	CDD425413|33-273:0.0074|Rescued2	CDD320098|26-194:8e-11|Rescued1	CDD320331|17-273:0.0041|Rescued2	CDD320124|17-320:0.0088|Rescued2	CDD320211|26-133:1.2e-06|Rescued1	CDD341318|17-320:0.0084|Rescued2	CDD320110|17-320:0.0087|Rescued2	CDD320117|18-320:0.009|Rescued2	CDD320224|17-320:0.0091|Rescued2	CDD341320|17-273:0.0042|Rescued2	CDD320216|17-273:0.0042|Rescued2
64	9.A.14.5.3-G4NCY6:428	CDD410628|32-227:5.50e-06|DirectHit	CDD410626|29-323:3.88e-08|DirectHit	CDD381741|28-321:3.8e-05|Rescued1	CDD425413|43-321:0.00019|Rescued1	CDD320098|28-218:1.09e-06|DirectHit	CDD320331|28-321:3.8e-05|Rescued1	CDD320124|28-321:6.2e-05|Rescued1	CDD320211|28-157:6.38e-09|DirectHit	CDD341318|26-300:0.00012|Rescued1	CDD320110|28-321:1.8e-05|Rescued1	CDD320117|26-321:3.8e-05|Rescued1	CDD320224|28-321:3.8e-05|Rescued1	CDD341320|28-321:6.2e-05|Rescued1	CDD320216|28-321:6.6e-05|Rescued1
65	9.A.14.6.1-Q14246:886	CDD410628|661-848:8.31e-06|DirectHit	CDD410626|598-788:0.00023|Rescued1	CDD381741|598-853:0.0091|Rescued2	CDD425413|598-847:0.00011|Rescued2	CDD320098|598-778:0.00021|Rescued1	CDD320331|598-853:0.0082|Rescued2	CDD320124|598-853:0.0061|Rescued2	CDD320211|598-854:0.0082|Rescued2	CDD341318|598-854:0.0061|Rescued2	CDD320110|598-852:0.0062|Rescued2	CDD320117|598-852:0.0083|Rescued2	CDD320224|598-853:0.0061|Rescued2	CDD341320|598-854:0.0061|Rescued2	CDD320216|598-854:0.0061|Rescued2
66	9.A.14.6.2-P48960:835	CDD410628|572-790:1.84e-06|DirectHit	CDD410626|612-762:0.0053|Rescued1	CDD381741|554-795:0.0026|Rescued1	CDD425413|612-762:0.0039|Rescued1	CDD320098|582-795:0.0025|Rescued1	CDD320331|582-795:0.0028|Rescued1	CDD320124|582-795:0.0026|Rescued1	CDD320211|554-796:0.0026|Rescued1	CDD341318|582-796:0.0026|Rescued1	CDD320110|582-794:0.003|Rescued1	CDD320117|582-794:0.003|Rescued1	CDD320224|582-795:0.0026|Rescued1	CDD341320|582-796:0.0026|Rescued1	CDD320216|582-796:0.0026|Rescued1
67	9.A.14.6.3-Q9HBW9:690	CDD410628|430-668:1.1e-33|Rescued1	CDD410626|437-612:0.0098|Rescued1	CDD381741|422-673:0.0024|Rescued2	CDD425413|422-666:0.00011|Rescued2	CDD320098|422-673:0.0023|Rescued2	CDD320331|422-673:0.0023|Rescued2	CDD320124|422-673:0.0024|Rescued2	CDD320211|422-674:0.0034|Rescued2	CDD341318|422-674:0.0081|Rescued2	CDD320110|422-672:0.0024|Rescued2	CDD320117|427-672:0.0083|Rescued2	CDD320224|422-673:0.0024|Rescued2	CDD341320|422-674:0.0023|Rescued2	CDD320216|422-674:0.0024|Rescued2
68	9.A.14.6.4-Q9NYQ6:3014	CDD410628|2473-2627:2.10e-07|DirectHit	CDD410626|2471-2629:0.0011|Rescued1	CDD381741|2465-2710:0.0037|Rescued2	CDD425413|2466-2703:0.00033|Rescued2	CDD320098|2465-2710:0.0037|Rescued2	CDD320331|2464-2710:0.0037|Rescued2	CDD320124|2464-2710:0.004|Rescued2	CDD320211|2464-2710:0.0052|Rescued2	CDD341318|2464-2710:0.004|Rescued2	CDD320110|2465-2709:0.0037|Rescued2	CDD320117|2465-2709:0.0041|Rescued2	CDD320224|2464-2710:0.0037|Rescued2	CDD341320|2464-2710:0.0037|Rescued2	CDD320216|2464-2710:0.0037|Rescued2
69	9.A.14.6.5-B2MZA8:459	CDD410628|18-258:1.2e-28|Rescued1	CDD410626|18-193:0.00082|Rescued1	CDD381741|6-262:0.00047|Rescued2	CDD425413|6-258:0.0016|Rescued2	CDD320098|18-193:0.0028|Rescued1	CDD320331|6-262:0.00047|Rescued2	CDD320124|6-262:0.00052|Rescued2	CDD320211|6-262:0.00048|Rescued2	CDD341318|6-262:0.00052|Rescued2	CDD320110|6-262:0.00048|Rescued2	CDD320117|16-262:0.00052|Rescued2	CDD320224|6-262:0.00048|Rescued2	CDD341320|6-262:0.00048|Rescued2	CDD320216|6-262:0.00048|Rescued2
70	9.A.14.6.6-O60241:1585	CDD410628|934-1205:2.6e-17|Rescued1	CDD410626|933-1118:7.3e-05|Rescued1	CDD381741|927-1211:0.00099|Rescued2	CDD425413|927-1203:0.00042|Rescued2	CDD320098|933-1094:0.0002|Rescued1	CDD320331|927-1211:0.0013|Rescued2	CDD320124|927-1211:0.001|Rescued2	CDD320211|927-1211:0.002|Rescued2	CDD341318|927-1211:0.0027|Rescued2	CDD320110|927-1210:0.001|Rescued2	CDD320117|932-1210:0.0026|Rescued2	CDD320224|927-1211:0.001|Rescued2	CDD341320|927-1211:0.001|Rescued2	CDD320216|927-1211:0.001|Rescued2
71	9.A.14.6.7-O60242:1522	CDD410628|879-1150:2.3e-19|Rescued1	CDD410626|878-1149:2e-05|Rescued1	CDD381741|876-1156:0.0043|Rescued2	CDD425413|879-1149:0.0053|Rescued2	CDD320098|878-1039:2.7e-05|Rescued1	CDD320331|876-1156:0.0052|Rescued2	CDD320124|876-1156:0.0053|Rescued2	CDD320211|878-976:0.0068|Rescued1	CDD341318|877-1156:0.0053|Rescued2	CDD320110|876-1155:0.0052|Rescued2	CDD320117|877-1155:0.0053|Rescued2	CDD320224|876-1156:0.0048|Rescued2	CDD341320|877-1156:0.0052|Rescued2	CDD320216|876-1156:0.0051|Rescued2
72	9.A.14.6.8-Q9HAR2:1447	CDD410628|864-1104:1.2e-35|Rescued1	CDD410626|864-1056:0.0016|Rescued1	CDD381741|851-1110:0.0014|Rescued2	CDD425413|851-1103:0.0002|Rescued2	CDD320098|863-1030:0.00077|Rescued1	CDD320331|851-1110:0.0013|Rescued2	CDD320124|851-1110:0.0013|Rescued2	CDD320211|851-1111:0.0019|Rescued2	CDD341318|851-1111:0.0014|Rescued2	CDD320110|851-1109:0.0014|Rescued2	CDD320117|855-1109:0.0014|Rescued2	CDD320224|851-1110:0.0013|Rescued2	CDD341320|851-1111:0.0013|Rescued2	CDD320216|851-1111:0.0013|Rescued2
73	9.A.14.6.9-O95490:1459	CDD410628|847-1087:5e-37|Rescued1	CDD410626|845-1089:0.0018|Rescued2	CDD381741|845-1093:0.0018|Rescued2	CDD425413|845-1087:0.0036|Rescued2	CDD320098|845-1093:0.0018|Rescued2	CDD320331|845-1093:0.0018|Rescued2	CDD320124|845-1093:0.002|Rescued2	CDD320211|845-1094:0.0025|Rescued2	CDD341318|845-1094:0.002|Rescued2	CDD320110|845-1092:0.0018|Rescued2	CDD320117|845-1092:0.002|Rescued2	CDD320224|845-1093:0.0018|Rescued2	CDD341320|845-1094:0.0018|Rescued2	CDD320216|845-1094:0.0018|Rescued2
74	9.A.14.6.10-Q8IZP9:1017	CDD410628|625-882:1.1e-17|Rescued1	CDD410626|625-885:9.3e-05|Rescued1	CDD381741|625-882:6.9e-05|Rescued1	CDD425413|644-882:8.6e-05|Rescued1	CDD320098|625-885:6.8e-05|Rescued1	CDD320331|621-882:7e-05|Rescued1	CDD320124|621-885:7e-05|Rescued1	CDD320211|621-882:9.9e-05|Rescued1	CDD341318|621-882:6.7e-05|Rescued1	CDD320110|625-882:6.9e-05|Rescued1	CDD320117|638-882:6.7e-05|Rescued1	CDD320224|621-885:7e-05|Rescued1	CDD341320|621-882:6.8e-05|Rescued1	CDD320216|621-885:6.9e-05|Rescued1
75	9.A.14.6.11-Q8WXG9:6306	CDD410628|5908-6156:7.8e-08|Rescued1	CDD410626|5903-6156:0.0061|Rescued2	CDD381741|5903-6159:0.0043|Rescued2	CDD425413|5920-6154:0.0043|Rescued2	CDD320098|5903-6159:0.0043|Rescued2	CDD320331|5903-6159:0.0043|Rescued2	CDD320124|5903-6159:0.0043|Rescued2	CDD320211|5903-6159:0.006|Rescued2	CDD341318|5903-6159:0.0043|Rescued2	CDD320110|5903-6159:0.0042|Rescued2	CDD320117|5912-6159:0.0043|Rescued2	CDD320224|5903-6159:0.0042|Rescued2	CDD341320|5903-6159:0.0042|Rescued2	CDD320216|5903-6159:0.0091|Rescued2
76	9.A.14.6.12-Q6IMJ8:467	CDD410628|Nohit	CDD410626|Nohit	CDD381741|Nohit	CDD425413|Nohit	CDD320098|Nohit	CDD320331|Nohit	CDD320124|Nohit	CDD320211|Nohit	CDD341318|Nohit	CDD320110|Nohit	CDD320117|Nohit	CDD320224|Nohit	CDD341320|Nohit	CDD320216|Nohit
