# CDD340865:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340969:  DirectHits:  52    Rescued Proteins:  2    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340974:  DirectHits:  52    Rescued Proteins:  2    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340975:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD349949:  DirectHits:  30    Rescued Proteins:  24    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340977:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340906:  DirectHits:  51    Rescued Proteins:  3    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340909:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD225646:  DirectHits:  53    Rescued Proteins:  1    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340973:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340971:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD273342:  DirectHits:  32    Rescued Proteins:  22    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340908:  DirectHits:  52    Rescued Proteins:  2    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340907:  DirectHits:  35    Rescued Proteins:  19    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340905:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340904:  DirectHits:  49    Rescued Proteins:  5    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD273343:  DirectHits:  51    Rescued Proteins:  3    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340970:  DirectHits:  52    Rescued Proteins:  2    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD425909:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340972:  DirectHits:  49    Rescued Proteins:  5    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
# CDD340976:  DirectHits:  54    Rescued Proteins:  0    Prots with Domain in 2.A.17:  54 (100.0% from a total of 54)
23	2.A.17.3.10-A6NIM6:579	CDD340975|44-532:3.70e-34|DirectHit	CDD340977|43-525:5.38e-34|DirectHit	CDD340971|46-525:1.06e-23|DirectHit	CDD340909|46-531:3.63e-41|DirectHit	CDD340976|50-532:3.14e-29|DirectHit	CDD425909|139-504:5.93e-25|DirectHit	CDD340865|43-531:2.92e-174|DirectHit	CDD340973|50-525:3.39e-29|DirectHit	CDD340905|50-532:1.44e-18|DirectHit	CDD225646|46-482:1.96e-08|DirectHit	CDD340969|42-571:9.2e-27|Rescued1	CDD340974|50-532:4.68e-30|DirectHit	CDD340908|46-238:4.70e-06|DirectHit	CDD340970|42-571:1.6e-27|Rescued1	CDD340906|46-531:9.71e-33|DirectHit	CDD273343|51-571:2.8e-21|Rescued1	CDD340904|42-531:1.1e-29|Rescued1	CDD340972|47-525:2.83e-29|DirectHit	CDD340907|40-531:0.0|DirectHit	CDD273342|31-527:2.2e-27|Rescued1	CDD349949|46-525:3.1e-18|Rescued1
24	2.A.17.3.11-Q8N697:577	CDD340975|37-557:5.18e-64|DirectHit	CDD340977|40-555:2.97e-56|DirectHit	CDD340971|40-554:2.26e-62|DirectHit	CDD340909|40-554:2.84e-82|DirectHit	CDD340976|37-557:4.25e-63|DirectHit	CDD425909|146-518:1.37e-100|DirectHit	CDD340865|37-556:9.17e-155|DirectHit	CDD340973|40-552:3.17e-39|DirectHit	CDD340905|43-557:3.73e-52|DirectHit	CDD225646|43-491:2.27e-36|DirectHit	CDD340969|40-488:1.66e-20|DirectHit	CDD340974|43-557:4.47e-56|DirectHit	CDD340908|37-491:7.72e-34|DirectHit	CDD340970|40-488:4.05e-23|DirectHit	CDD340906|37-556:0.0|DirectHit	CDD273343|51-425:7.67e-17|DirectHit	CDD340904|42-556:1.17e-17|DirectHit	CDD340972|40-551:4.31e-51|DirectHit	CDD340907|40-554:1.29e-29|DirectHit	CDD273342|40-491:3.91e-13|DirectHit	CDD349949|40-551:6.1e-31|Rescued1
25	2.A.17.3.12-Q9LSE8:521	CDD340975|26-521:1.85e-108|DirectHit	CDD340977|27-520:9.97e-82|DirectHit	CDD340971|27-519:6.24e-100|DirectHit	CDD340909|28-520:1.04e-153|DirectHit	CDD340976|48-521:5.40e-80|DirectHit	CDD425909|93-486:4.35e-72|DirectHit	CDD340865|31-518:1.46e-57|DirectHit	CDD340973|48-519:2.37e-79|DirectHit	CDD340905|50-463:1.05e-29|DirectHit	CDD225646|49-485:5.47e-18|DirectHit	CDD340969|52-226:7.16e-12|DirectHit	CDD340974|48-521:1.40e-83|DirectHit	CDD340908|64-474:3.65e-06|DirectHit	CDD340970|49-485:1.59e-16|DirectHit	CDD340906|27-512:9.22e-25|DirectHit	CDD273343|52-401:6.89e-15|DirectHit	CDD340904|58-243:6.03e-09|DirectHit	CDD340972|25-520:0.0|DirectHit	CDD340907|25-517:1.15e-12|DirectHit	CDD273342|23-512:1.2e-54|Rescued1	CDD349949|30-517:8.6e-59|Rescued1
26	2.A.17.3.13-Q9M817:607	CDD340975|30-566:1.06e-127|DirectHit	CDD340977|30-563:1.38e-103|DirectHit	CDD340971|26-563:1.04e-105|DirectHit	CDD340909|28-563:2.59e-147|DirectHit	CDD340976|29-566:9.87e-117|DirectHit	CDD425909|93-532:7.90e-71|DirectHit	CDD340865|29-563:7.33e-59|DirectHit	CDD340973|26-564:1.49e-141|DirectHit	CDD340905|27-566:8.15e-52|DirectHit	CDD225646|13-515:6.06e-24|DirectHit	CDD340969|26-518:4.49e-21|DirectHit	CDD340974|28-566:0.0|DirectHit	CDD340908|30-564:1.28e-14|DirectHit	CDD340970|26-518:3.42e-24|DirectHit	CDD340906|31-563:1.76e-34|DirectHit	CDD273343|43-438:1.31e-20|DirectHit	CDD340904|35-241:1.10e-11|DirectHit	CDD340972|30-564:2.90e-102|DirectHit	CDD340907|35-564:4.37e-16|DirectHit	CDD273342|23-547:6.8e-64|Rescued1	CDD349949|43-236:1.08e-04|DirectHit
27	2.A.17.3.14-Q9LFX9:576	CDD340975|18-547:2.65e-120|DirectHit	CDD340977|18-542:2.64e-104|DirectHit	CDD340971|18-542:3.58e-91|DirectHit	CDD340909|23-544:6.48e-154|DirectHit	CDD340976|18-545:2.40e-106|DirectHit	CDD425909|86-504:7.56e-68|DirectHit	CDD340865|24-544:1.41e-50|DirectHit	CDD340973|18-543:2.51e-130|DirectHit	CDD340905|19-548:5.27e-48|DirectHit	CDD225646|9-498:1.50e-16|DirectHit	CDD340969|20-232:3.40e-20|DirectHit	CDD340974|21-545:0.0|DirectHit	CDD340908|66-543:9.77e-11|DirectHit	CDD340970|20-488:7.82e-24|DirectHit	CDD340906|24-539:7.19e-26|DirectHit	CDD273343|37-424:8.04e-31|DirectHit	CDD340904|28-230:2.94e-05|DirectHit	CDD340972|19-544:2.02e-99|DirectHit	CDD340907|320-544:7.21e-15|DirectHit	CDD273342|16-545:2.9e-69|Rescued1	CDD349949|20-539:6.4e-139|Rescued1
28	2.A.17.3.15-Q8RX77:620	CDD340975|55-593:1.16e-154|DirectHit	CDD340977|55-589:6.88e-130|DirectHit	CDD340971|55-589:1.86e-123|DirectHit	CDD340909|59-589:0.0|DirectHit	CDD340976|55-589:9.90e-129|DirectHit	CDD425909|123-548:2.14e-69|DirectHit	CDD340865|61-589:9.40e-64|DirectHit	CDD340973|55-589:2.99e-157|DirectHit	CDD340905|56-594:1.88e-43|DirectHit	CDD225646|36-544:1.03e-17|DirectHit	CDD340969|57-549:1.76e-21|DirectHit	CDD340974|59-591:0.0|DirectHit	CDD340908|102-537:1.75e-13|DirectHit	CDD340970|57-270:1.75e-21|DirectHit	CDD340906|57-589:3.49e-35|DirectHit	CDD273343|74-464:3.83e-25|DirectHit	CDD340904|65-268:1.07e-11|DirectHit	CDD340972|56-589:1.61e-116|DirectHit	CDD340907|65-585:1.36e-23|DirectHit	CDD273342|50-591:5.3e-73|Rescued1	CDD349949|73-585:4.11e-04|DirectHit
29	2.A.17.3.16-Q8H157:585	CDD340975|31-578:3.18e-150|DirectHit	CDD340977|30-575:3.26e-125|DirectHit	CDD340971|30-574:5.04e-140|DirectHit	CDD340909|32-573:1.47e-169|DirectHit	CDD340976|31-577:3.79e-129|DirectHit	CDD425909|97-541:4.42e-115|DirectHit	CDD340865|35-573:3.93e-61|DirectHit	CDD340973|34-573:1.12e-120|DirectHit	CDD340905|34-580:5.50e-40|DirectHit	CDD225646|90-526:7.28e-21|DirectHit	CDD340969|30-528:9.36e-14|DirectHit	CDD340974|33-576:4.75e-113|DirectHit	CDD340908|336-526:1.56e-08|DirectHit	CDD340970|30-539:1.65e-17|DirectHit	CDD340906|30-575:2.56e-24|DirectHit	CDD273343|53-448:4.57e-22|DirectHit	CDD340904|30-576:8.5e-76|Rescued1	CDD340972|29-575:0.0|DirectHit	CDD340907|340-572:4.77e-09|DirectHit	CDD273342|24-559:6.3e-71|Rescued1	CDD349949|31-572:1.3e-75|Rescued1
30	2.A.17.3.17-Q944G5:636	CDD340975|65-607:1.08e-112|DirectHit	CDD340977|65-604:8.36e-97|DirectHit	CDD340971|65-604:9.47e-98|DirectHit	CDD340909|68-604:5.48e-136|DirectHit	CDD340976|65-606:1.66e-92|DirectHit	CDD425909|189-571:1.87e-58|DirectHit	CDD340865|69-604:3.38e-54|DirectHit	CDD340973|65-604:1.55e-127|DirectHit	CDD340905|68-608:1.44e-36|DirectHit	CDD225646|71-565:6.08e-10|DirectHit	CDD340969|70-279:1.91e-15|DirectHit	CDD340974|68-605:0.0|DirectHit	CDD340908|112-571:8.29e-05|DirectHit	CDD340970|70-278:8.57e-13|DirectHit	CDD340906|75-602:2.07e-32|DirectHit	CDD273343|84-494:2.03e-15|DirectHit	CDD340904|65-604:1.2e-75|Rescued1	CDD340972|70-604:1.68e-89|DirectHit	CDD340907|75-598:3.02e-21|DirectHit	CDD273342|62-578:2e-63|Rescued1	CDD349949|70-599:1.8e-92|Rescued1
31	2.A.17.3.18-Q9SZY4:577	CDD340975|28-556:1.39e-152|DirectHit	CDD340977|28-554:9.75e-137|DirectHit	CDD340971|28-554:0.0|DirectHit	CDD340909|31-554:0.0|DirectHit	CDD340976|28-556:2.95e-132|DirectHit	CDD425909|96-521:1.20e-97|DirectHit	CDD340865|31-554:4.98e-90|DirectHit	CDD340973|28-554:7.03e-129|DirectHit	CDD340905|34-557:2.20e-40|DirectHit	CDD225646|30-555:1.32e-25|DirectHit	CDD340969|29-497:1.47e-20|DirectHit	CDD340974|34-555:1.13e-119|DirectHit	CDD340908|89-509:1.54e-14|DirectHit	CDD340970|38-515:1.15e-24|DirectHit	CDD340906|32-552:9.73e-36|DirectHit	CDD273343|52-432:9.93e-21|DirectHit	CDD340904|32-550:1.83e-19|DirectHit	CDD340972|31-554:2.07e-131|DirectHit	CDD340907|326-544:2.79e-06|DirectHit	CDD273342|32-504:1.54e-07|DirectHit	CDD349949|33-549:6.5e-121|Rescued1
32	2.A.17.3.19-Q9LQL2:614	CDD340975|41-582:5.90e-151|DirectHit	CDD340977|41-580:0.0|DirectHit	CDD340971|41-580:1.17e-125|DirectHit	CDD340909|45-580:0.0|DirectHit	CDD340976|41-582:1.90e-141|DirectHit	CDD425909|156-547:2.96e-88|DirectHit	CDD340865|44-580:3.32e-69|DirectHit	CDD340973|41-580:4.83e-105|DirectHit	CDD340905|47-585:6.70e-47|DirectHit	CDD225646|57-535:1.41e-30|DirectHit	CDD340969|47-526:4.61e-25|DirectHit	CDD340974|47-581:7.14e-104|DirectHit	CDD340908|92-527:7.98e-26|DirectHit	CDD340970|47-581:9.90e-25|DirectHit	CDD340906|43-575:5.76e-34|DirectHit	CDD273343|58-453:6.37e-25|DirectHit	CDD340904|57-251:2.40e-21|DirectHit	CDD340972|43-580:2.74e-99|DirectHit	CDD340907|44-567:2.99e-18|DirectHit	CDD273342|39-543:1.2e-83|Rescued1	CDD349949|47-547:1.22e-04|52-245:1.40e-04|DirectHit
33	2.A.17.3.20-Q9LV10:616	CDD340975|47-591:2.05e-119|DirectHit	CDD340977|47-588:4.13e-104|DirectHit	CDD340971|47-588:1.13e-105|DirectHit	CDD340909|50-588:1.76e-146|DirectHit	CDD340976|47-590:3.84e-96|DirectHit	CDD425909|148-555:8.08e-67|DirectHit	CDD340865|51-588:9.22e-58|DirectHit	CDD340973|47-588:7.48e-129|DirectHit	CDD340905|50-592:1.78e-42|DirectHit	CDD225646|53-527:2.20e-13|DirectHit	CDD340969|52-263:1.11e-16|DirectHit	CDD340974|50-589:0.0|DirectHit	CDD340908|94-535:1.26e-04|DirectHit	CDD340970|52-262:1.10e-13|DirectHit	CDD340906|57-586:9.78e-36|DirectHit	CDD273343|66-479:6.46e-20|DirectHit	CDD340904|57-258:7.18e-06|DirectHit	CDD340972|52-588:8.46e-100|DirectHit	CDD340907|57-578:7.02e-23|DirectHit	CDD273342|44-555:4.3e-63|Rescued1	CDD349949|52-583:7e-95|Rescued1
34	2.A.17.3.21-Q9SPU1:584	CDD340975|45-579:3.59e-169|DirectHit	CDD340977|45-577:1.03e-160|DirectHit	CDD340971|45-576:1.83e-123|DirectHit	CDD340909|49-575:5.08e-173|DirectHit	CDD340976|45-579:0.0|DirectHit	CDD425909|113-544:1.58e-97|DirectHit	CDD340865|57-577:6.57e-77|DirectHit	CDD340973|45-575:1.45e-117|DirectHit	CDD340905|52-579:4.60e-60|DirectHit	CDD225646|96-534:3.26e-31|DirectHit	CDD340969|52-523:2.10e-25|DirectHit	CDD340974|60-578:1.68e-123|DirectHit	CDD340908|96-524:1.58e-17|DirectHit	CDD340970|52-521:4.28e-34|DirectHit	CDD340906|61-577:1.51e-45|DirectHit	CDD273343|54-449:1.12e-29|DirectHit	CDD340904|58-533:1.15e-20|DirectHit	CDD340972|60-577:9.95e-123|DirectHit	CDD340907|57-571:3.18e-28|DirectHit	CDD273342|43-578:9.6e-97|Rescued1	CDD349949|52-572:5.9e-73|Rescued1
35	2.A.17.3.22-R7W971:609	CDD340975|37-574:0.0|DirectHit	CDD340977|37-571:8.67e-157|DirectHit	CDD340971|37-572:3.38e-145|DirectHit	CDD340909|40-571:0.0|DirectHit	CDD340976|37-572:1.32e-161|DirectHit	CDD425909|105-538:5.57e-107|DirectHit	CDD340865|40-570:2.56e-80|DirectHit	CDD340973|37-569:3.36e-138|DirectHit	CDD340905|38-574:2.08e-47|DirectHit	CDD225646|38-526:1.05e-31|DirectHit	CDD340969|41-517:2.43e-24|DirectHit	CDD340974|42-572:2.51e-136|DirectHit	CDD340908|40-524:1.13e-19|DirectHit	CDD340970|42-574:7.09e-30|DirectHit	CDD340906|39-568:8.60e-48|DirectHit	CDD273343|54-442:1.29e-26|DirectHit	CDD340904|47-253:8.63e-23|DirectHit	CDD340972|38-563:9.67e-142|DirectHit	CDD340907|43-568:1.77e-18|DirectHit	CDD273342|29-529:1.6e-83|Rescued1	CDD349949|43-243:5.31e-04|DirectHit
36	2.A.17.3.23-Q8VZR7:583	CDD340975|28-554:0.0|DirectHit	CDD340977|28-550:6.33e-150|DirectHit	CDD340971|28-549:3.41e-130|DirectHit	CDD340909|31-551:0.0|DirectHit	CDD340976|28-552:2.09e-155|DirectHit	CDD425909|96-518:2.42e-121|DirectHit	CDD340865|31-545:9.44e-71|DirectHit	CDD340973|28-549:5.57e-137|DirectHit	CDD340905|29-557:3.37e-46|DirectHit	CDD225646|19-549:2.2e-102|Rescued1	CDD340969|32-236:9.33e-21|DirectHit	CDD340974|32-552:2.14e-133|DirectHit	CDD340908|38-487:9.28e-15|DirectHit	CDD340970|33-482:1.45e-23|DirectHit	CDD340906|30-551:5.12e-51|DirectHit	CDD273343|45-408:1.51e-19|DirectHit	CDD340904|38-238:4.93e-20|DirectHit	CDD340972|29-541:4.59e-124|DirectHit	CDD340907|34-550:2.42e-17|DirectHit	CDD273342|26-237:7.77e-11|DirectHit	CDD349949|30-547:1e-66|Rescued1
37	2.A.17.3.24-Q56XQ6:601	CDD340975|43-567:7.60e-128|DirectHit	CDD340977|44-566:1.35e-114|DirectHit	CDD340971|44-566:6.02e-131|DirectHit	CDD340909|45-566:7.02e-162|DirectHit	CDD340976|43-568:1.53e-111|DirectHit	CDD425909|110-532:6.84e-91|DirectHit	CDD340865|48-566:1.82e-58|DirectHit	CDD340973|47-566:7.17e-113|DirectHit	CDD340905|43-567:1.01e-36|DirectHit	CDD225646|104-516:2.73e-23|DirectHit	CDD340969|66-505:2.08e-13|DirectHit	CDD340974|47-567:2.12e-120|DirectHit	CDD340908|104-515:1.09e-14|DirectHit	CDD340970|104-496:1.09e-17|DirectHit	CDD340906|104-552:4.75e-22|DirectHit	CDD273343|66-459:2.08e-25|DirectHit	CDD340904|104-514:9.16e-15|DirectHit	CDD340972|42-566:0.0|DirectHit	CDD340907|88-564:2.65e-10|DirectHit	CDD273342|40-520:9e-71|Rescued1	CDD349949|44-563:9.6e-73|Rescued1
38	2.A.17.3.25-Q9LFR1:552	CDD340975|11-540:0.0|DirectHit	CDD340977|12-536:1.22e-106|DirectHit	CDD340971|12-536:4.13e-105|DirectHit	CDD340909|14-537:9.56e-139|DirectHit	CDD340976|12-539:3.95e-110|DirectHit	CDD425909|79-504:6.63e-70|DirectHit	CDD340865|14-536:1.80e-65|DirectHit	CDD340973|24-538:2.65e-97|DirectHit	CDD340905|24-477:3.41e-45|DirectHit	CDD225646|12-477:6.72e-26|DirectHit	CDD340969|13-477:1.57e-23|DirectHit	CDD340974|24-538:1.72e-111|DirectHit	CDD340908|13-486:4.62e-18|DirectHit	CDD340970|24-490:5.69e-27|DirectHit	CDD340906|13-534:7.08e-48|DirectHit	CDD273343|26-429:3.70e-20|DirectHit	CDD340904|24-496:1.48e-12|DirectHit	CDD340972|11-532:2.31e-105|DirectHit	CDD340907|14-521:1.14e-15|DirectHit	CDD273342|8-494:3.3e-58|Rescued1	CDD349949|30-216:1.96e-04|DirectHit
39	2.A.17.3.26-Q9SRI2:563	CDD340975|11-550:0.0|DirectHit	CDD340977|12-547:1.54e-93|DirectHit	CDD340971|12-546:1.87e-85|DirectHit	CDD340909|14-547:2.06e-127|DirectHit	CDD340976|12-549:3.54e-93|DirectHit	CDD425909|79-508:2.45e-60|DirectHit	CDD340865|14-541:8.52e-56|DirectHit	CDD340973|24-547:1.28e-88|DirectHit	CDD340905|24-549:2.75e-34|DirectHit	CDD225646|3-487:3.23e-24|DirectHit	CDD340969|13-487:3.39e-17|DirectHit	CDD340974|24-548:4.25e-95|DirectHit	CDD340908|13-496:9.68e-10|DirectHit	CDD340970|24-504:4.17e-19|DirectHit	CDD340906|13-544:2.74e-41|DirectHit	CDD273343|26-405:3.31e-18|DirectHit	CDD340904|23-217:9.69e-12|DirectHit	CDD340972|11-543:1.10e-95|DirectHit	CDD340907|14-531:3.23e-12|DirectHit	CDD273342|3-513:1.8e-54|Rescued1	CDD349949|3-542:1.1e-68|Rescued1
40	2.A.17.3.27-Q84WG0:545	CDD340975|46-541:0.0|DirectHit	CDD340977|46-538:0.0|DirectHit	CDD340971|46-537:4.72e-155|DirectHit	CDD340909|49-537:0.0|DirectHit	CDD340976|46-541:0.0|DirectHit	CDD425909|114-497:1.93e-124|DirectHit	CDD340865|49-539:3.67e-99|DirectHit	CDD340973|46-540:1.09e-156|DirectHit	CDD340905|47-541:2.13e-93|DirectHit	CDD225646|36-496:6.03e-43|DirectHit	CDD340969|51-504:1.13e-50|DirectHit	CDD340974|50-540:1.30e-144|DirectHit	CDD340908|56-497:2.29e-36|DirectHit	CDD340970|51-496:2.78e-56|DirectHit	CDD340906|48-539:1.35e-63|DirectHit	CDD273343|63-414:5.53e-47|DirectHit	CDD340904|52-496:2.63e-28|DirectHit	CDD340972|47-537:1.12e-129|DirectHit	CDD340907|56-530:4.30e-25|DirectHit	CDD273342|44-521:9.8e-109|Rescued1	CDD349949|51-534:1e-80|Rescued1
41	2.A.17.3.29-KAF7081147:565	CDD340975|45-564:2.67e-176|DirectHit	CDD340977|45-560:1.01e-158|DirectHit	CDD340971|45-561:2.73e-135|DirectHit	CDD340909|48-560:0.0|DirectHit	CDD340976|45-564:0.0|DirectHit	CDD425909|113-529:3.24e-108|DirectHit	CDD340865|48-562:3.53e-87|DirectHit	CDD340973|45-557:5.49e-126|DirectHit	CDD340905|46-564:6.31e-82|DirectHit	CDD225646|46-519:8.62e-53|DirectHit	CDD340969|50-521:3.49e-45|DirectHit	CDD340974|50-563:4.21e-139|DirectHit	CDD340908|48-497:1.67e-31|DirectHit	CDD340970|49-506:8.64e-41|DirectHit	CDD340906|47-562:1.16e-47|DirectHit	CDD273343|62-460:2.55e-40|DirectHit	CDD340904|46-558:3.55e-31|DirectHit	CDD340972|46-562:2.47e-124|DirectHit	CDD340907|51-562:4.14e-17|DirectHit	CDD273342|55-520:1.37e-13|DirectHit	CDD349949|51-269:1.69e-05|DirectHit
42	2.A.17.3.30-M4DID2:622	CDD340975|57-595:3.09e-140|DirectHit	CDD340977|57-591:2.60e-122|DirectHit	CDD340971|57-591:1.58e-113|DirectHit	CDD340909|62-591:0.0|DirectHit	CDD340976|57-591:1.20e-120|DirectHit	CDD425909|187-550:4.10e-69|DirectHit	CDD340865|63-591:1.26e-53|DirectHit	CDD340973|57-591:1.84e-149|DirectHit	CDD340905|58-596:1.14e-37|DirectHit	CDD225646|58-546:4.44e-10|DirectHit	CDD340969|59-551:4.36e-18|DirectHit	CDD340974|62-593:0.0|DirectHit	CDD340908|357-545:1.22e-10|DirectHit	CDD340970|59-550:1.57e-18|DirectHit	CDD340906|63-591:3.11e-30|DirectHit	CDD273343|76-468:5.07e-19|DirectHit	CDD340904|54-591:1.9e-82|Rescued1	CDD340972|58-591:3.18e-107|DirectHit	CDD340907|360-587:4.84e-18|DirectHit	CDD273342|54-593:4.2e-77|Rescued1	CDD349949|59-587:2e-183|Rescued1
43	2.A.17.4.1-P51574:710	CDD340975|18-379:1.29e-50|DirectHit	CDD340977|13-380:1.45e-35|DirectHit	CDD340971|19-379:6.66e-37|DirectHit	CDD340909|17-380:1.25e-56|DirectHit	CDD340976|18-400:2.12e-52|DirectHit	CDD425909|81-469:8.44e-150|DirectHit	CDD340865|19-388:1.80e-51|DirectHit	CDD340973|18-380:6.93e-36|DirectHit	CDD340905|13-678:0.0|DirectHit	CDD225646|1-376:1.31e-73|DirectHit	CDD340969|13-679:1.37e-146|DirectHit	CDD340974|18-379:1.80e-37|DirectHit	CDD340908|13-387:5.91e-36|DirectHit	CDD340970|13-679:0.0|DirectHit	CDD340906|19-381:1.89e-24|DirectHit	CDD273343|28-672:0.0|DirectHit	CDD340904|15-374:2.44e-50|DirectHit	CDD340972|14-380:2.21e-31|DirectHit	CDD340907|23-214:6.18e-08|DirectHit	CDD273342|10-376:3.36e-31|DirectHit	CDD349949|19-218:4.52e-08|DirectHit
44	2.A.17.4.2-P91679:743	CDD340975|34-357:1.95e-46|DirectHit	CDD340977|33-357:6.85e-36|DirectHit	CDD340971|34-357:1.64e-34|DirectHit	CDD340909|38-358:1.02e-50|DirectHit	CDD340976|34-682:1.52e-44|DirectHit	CDD425909|101-361:1.33e-76|DirectHit	CDD340865|37-357:3.76e-49|DirectHit	CDD340973|34-357:1.42e-35|DirectHit	CDD340905|33-688:0.0|DirectHit	CDD225646|33-357:1.17e-61|DirectHit	CDD340969|33-360:4.15e-110|DirectHit	CDD340974|38-357:1.88e-36|DirectHit	CDD340908|33-360:7.35e-36|DirectHit	CDD340970|33-689:5.72e-113|DirectHit	CDD340906|37-360:1.50e-16|DirectHit	CDD273343|48-682:0.0|DirectHit	CDD340904|33-361:6.97e-46|DirectHit	CDD340972|34-357:9.65e-24|DirectHit	CDD340907|37-683:1.1e-74|Rescued1	CDD273342|32-359:5.95e-27|DirectHit	CDD349949|44-260:3.10e-08|48-225:2.61e-06|DirectHit
45	2.A.17.4.3-Q17758:785	CDD340975|36-399:9.56e-30|DirectHit	CDD340977|31-399:1.89e-23|DirectHit	CDD340971|36-400:2.24e-23|DirectHit	CDD340909|35-398:8.77e-36|DirectHit	CDD340976|37-400:2.51e-30|DirectHit	CDD425909|99-494:1.13e-130|DirectHit	CDD340865|41-424:3.49e-41|DirectHit	CDD340973|32-232:1.92e-22|DirectHit	CDD340905|31-417:3.82e-150|DirectHit	CDD225646|29-394:8.57e-58|DirectHit	CDD340969|31-407:5.30e-85|DirectHit	CDD340974|37-399:6.27e-23|DirectHit	CDD340908|31-402:2.41e-20|DirectHit	CDD340970|31-400:2.93e-92|DirectHit	CDD340906|41-399:1.54e-12|DirectHit	CDD273343|46-759:0.0|DirectHit	CDD340904|31-405:2.96e-39|DirectHit	CDD340972|35-400:8.56e-13|DirectHit	CDD340907|36-441:2.3e-66|Rescued1	CDD273342|31-393:1.31e-19|DirectHit	CDD349949|27-438:5.1e-70|Rescued1
46	2.A.17.4.4-Q9ES07:729	CDD340975|45-400:7.34e-52|DirectHit	CDD340977|43-418:2.58e-36|DirectHit	CDD340971|44-400:3.05e-34|DirectHit	CDD340909|48-400:6.93e-54|DirectHit	CDD340976|48-399:1.45e-47|DirectHit	CDD425909|111-443:2.19e-126|DirectHit	CDD340865|46-419:1.25e-57|DirectHit	CDD340973|45-400:1.60e-36|DirectHit	CDD340905|43-698:0.0|DirectHit	CDD225646|43-403:8.61e-64|DirectHit	CDD340969|43-401:0.0|DirectHit	CDD340974|46-400:5.55e-36|DirectHit	CDD340908|43-401:1.51e-34|DirectHit	CDD340970|43-408:9.71e-148|DirectHit	CDD340906|44-423:1.43e-21|DirectHit	CDD273343|58-696:0.0|DirectHit	CDD340904|41-396:1.17e-47|DirectHit	CDD340972|44-400:5.01e-27|DirectHit	CDD340907|53-399:1.03e-07|DirectHit	CDD273342|37-395:3.93e-33|DirectHit	CDD349949|49-397:5.32e-06|58-235:1.23e-04|DirectHit
47	2.A.17.4.5-Q2F800:719	CDD340975|31-393:4.96e-51|DirectHit	CDD340977|29-393:4.59e-37|DirectHit	CDD340971|33-384:7.11e-36|DirectHit	CDD340909|34-393:4.68e-55|DirectHit	CDD340976|34-414:1.79e-47|DirectHit	CDD425909|97-416:5.01e-111|DirectHit	CDD340865|32-396:1.11e-55|DirectHit	CDD340973|31-385:1.19e-38|DirectHit	CDD340905|29-684:0.0|DirectHit	CDD225646|15-372:4.20e-68|DirectHit	CDD340969|29-686:0.0|DirectHit	CDD340974|32-397:2.12e-41|DirectHit	CDD340908|29-372:2.56e-39|DirectHit	CDD340970|29-686:1.30e-169|DirectHit	CDD340906|33-370:2.58e-21|DirectHit	CDD273343|44-679:0.0|DirectHit	CDD340904|39-372:8.71e-50|DirectHit	CDD340972|34-393:8.14e-27|DirectHit	CDD340907|30-487:4.2e-105|Rescued1	CDD273342|28-372:3.45e-30|DirectHit	CDD349949|35-222:9.55e-08|DirectHit
